ts_utc,node_id,node_label,zone,pm1_ug_m3,pm25_ug_m3,pm10_ug_m3,pm25_nowcast,co_ppm,co2_ppm,no2_ppb,temperature_c,humidity_pct,wind_speed_ms,wind_direction,pressure_hpa,rain_mm,wind_chill_c,aqi,aqi_pm25,aqi_pm10,aqi_co,aqi_nowcast,aqi_category,health_risk_score,event_active,event_type
2026-03-04T13:15:39.534215+00:00,N5_Tokha,Tokha - Rural Rim,rural,8.4,13.4,55.4,17.2,0.9,458.9,9.3,19.9,68.5,4.75,328.9,911.9,0.0,19.9,59,59,51,10,66,Moderate,8.1,0,none
2026-03-04T13:15:55.351770+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,64.7,114.9,123.6,119.8,3.69,555.0,36.4,21.5,54.9,3.32,339.7,909.3,0.0,21.5,193,193,85,42,196,Unhealthy,24.2,0,none
2026-03-04T13:15:56.228350+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,364.2,578.4,1036.6,553.8,6.14,538.8,60.6,20.9,54.5,0.66,76.4,910.3,0.0,20.9,500,500,500,67,500,Hazardous,68.7,1,brick_kiln
2026-03-04T13:15:57.865214+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,41.3,67.4,102.9,68.8,2.2,517.4,31.4,22.7,57.9,2.82,284.2,909.2,0.0,22.7,159,159,75,25,160,Unhealthy,19.9,0,none
2026-03-04T13:15:58.684312+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,117.6,185.3,381.6,174.2,8.46,472.7,25.5,21.9,66.4,2.17,46.3,908.5,0.0,21.9,260,260,239,91,249,Very Unhealthy,36.5,1,waste_burning
2026-03-04T13:15:59.503353+00:00,N5_Tokha,Tokha - Rural Rim,rural,9.2,16.2,69.4,16.8,1.29,453.6,13.7,19.0,59.7,2.12,271.6,910.8,0.0,19.0,64,64,58,15,65,Moderate,9.4,0,none
2026-03-04T13:16:15.297550+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,69.0,109.5,122.4,117.7,3.63,549.1,43.2,21.5,53.0,4.12,250.6,912.7,0.0,21.5,189,189,84,41,195,Unhealthy,24.4,0,none
2026-03-04T13:16:16.196299+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,348.9,549.4,980.3,551.6,5.94,523.6,64.3,19.7,52.7,1.43,49.5,907.1,0.0,19.7,500,500,500,65,500,Hazardous,69.0,1,brick_kiln
2026-03-04T13:16:17.015604+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,54.8,82.4,124.5,75.4,2.21,529.2,21.1,22.0,58.0,2.87,168.1,910.4,0.0,22.0,170,170,85,25,165,Unhealthy,20.1,0,none
2026-03-04T13:16:17.806100+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,115.1,187.5,397.7,180.9,8.63,479.7,35.8,22.8,64.7,1.8,137.8,909.7,0.0,22.8,262,262,262,92,256,Very Unhealthy,38.7,1,waste_burning
2026-03-04T13:16:18.652369+00:00,N5_Tokha,Tokha - Rural Rim,rural,9.4,17.0,68.2,16.9,0.83,449.6,11.3,19.4,88.9,2.46,323.6,910.9,0.51,19.4,66,66,58,9,66,Moderate,9.1,0,none
2026-03-04T13:16:34.475857+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,83.4,139.1,157.1,122.0,3.38,546.6,32.7,22.1,52.7,1.89,183.4,908.6,0.0,22.1,214,214,102,38,198,Very Unhealthy,26.0,0,none
2026-03-04T13:16:35.345734+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,260.2,449.1,799.7,500.3,5.81,523.6,55.1,20.7,53.7,4.1,229.1,910.8,0.0,20.7,500,500,500,64,500,Hazardous,68.1,1,brick_kiln
2026-03-04T13:16:36.572773+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,46.9,76.4,96.2,75.9,2.78,494.3,25.2,21.6,56.0,2.68,200.1,910.4,0.0,21.6,166,166,71,32,165,Unhealthy,19.9,0,none
2026-03-04T13:16:37.362934+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,28.5,46.5,92.7,113.6,1.59,489.3,22.0,22.7,59.2,1.19,92.1,908.4,0.0,22.7,128,128,70,18,192,Unhealthy for Sensitive Groups,16.0,0,waste_burning
2026-03-04T13:16:38.209879+00:00,N5_Tokha,Tokha - Rural Rim,rural,13.2,20.5,71.2,18.2,0.42,446.7,13.0,19.1,62.2,2.39,208.6,910.3,0.0,19.1,72,72,59,5,68,Moderate,9.6,0,none
2026-03-04T13:16:54.005032+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,68.5,106.1,108.6,118.2,3.52,548.9,27.9,20.8,52.8,3.92,273.7,909.7,0.0,20.8,186,186,78,40,195,Unhealthy,22.4,0,none
2026-03-04T13:16:54.811983+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,323.6,559.5,986.8,529.9,5.82,528.8,61.8,19.7,47.9,1.5,292.8,910.5,0.0,19.7,500,500,500,64,500,Hazardous,68.7,1,brick_kiln
2026-03-04T13:16:56.029184+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,55.4,83.9,105.0,79.7,2.48,492.5,22.0,21.5,63.9,2.85,298.1,908.6,0.0,21.5,171,171,76,28,168,Unhealthy,20.0,0,none
2026-03-04T13:16:56.819874+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,22.9,39.4,120.4,76.5,1.82,482.8,20.6,23.2,58.5,0.12,147.6,909.5,0.0,23.2,111,111,83,21,166,Unhealthy for Sensitive Groups,15.1,0,waste_burning
2026-03-04T13:16:57.667789+00:00,N5_Tokha,Tokha - Rural Rim,rural,13.5,21.7,86.6,19.6,1.59,448.4,19.9,20.2,65.7,0.18,314.5,909.4,0.0,20.2,74,74,67,18,71,Moderate,11.3,0,none
2026-03-04T13:17:13.493328+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,313.1,567.3,611.8,341.7,18.19,545.7,60.8,21.1,54.5,1.91,290.6,911.2,0.0,21.1,500,500,500,219,500,Hazardous,74.8,1,waste_burning
2026-03-04T13:17:14.358970+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,53.5,83.3,153.8,306.6,2.91,542.4,26.3,21.3,50.6,3.81,348.5,909.9,0.0,21.3,170,170,100,33,463,Unhealthy,21.6,0,brick_kiln
2026-03-04T13:17:16.305289+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,43.3,64.0,86.7,72.1,2.7,509.2,16.0,21.5,74.9,1.64,90.7,911.0,4.79,21.5,157,157,67,31,163,Unhealthy,18.1,0,none
2026-03-04T13:17:17.124966+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,15.8,27.6,84.9,52.1,1.5,483.5,23.1,24.0,59.1,2.9,324.6,909.8,0.0,24.0,85,85,66,17,142,Moderate,12.4,0,waste_burning
2026-03-04T13:17:17.942934+00:00,N5_Tokha,Tokha - Rural Rim,rural,16.7,24.7,68.2,22.1,1.26,456.1,11.3,20.4,63.5,2.79,45.8,911.9,0.0,20.4,80,80,58,14,75,Moderate,10.4,0,none
2026-03-04T13:17:33.767765+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,355.1,570.0,595.2,455.9,17.94,562.0,64.9,21.7,53.5,1.92,298.1,907.5,0.0,21.7,500,500,490,217,500,Hazardous,74.8,1,waste_burning
2026-03-04T13:17:34.568442+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,70.7,113.3,164.8,210.0,3.63,522.7,19.8,19.9,48.5,1.06,32.7,909.8,0.0,19.9,192,192,106,41,285,Unhealthy,23.2,0,brick_kiln
2026-03-04T13:17:35.360241+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,43.0,65.5,99.9,70.2,2.11,496.3,32.4,22.3,58.7,3.7,232.8,909.5,0.0,22.3,158,158,73,24,161,Unhealthy,19.8,0,none
2026-03-04T13:17:36.172534+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,22.4,35.9,99.9,44.0,2.42,460.1,14.0,22.7,55.0,2.23,67.3,912.2,0.0,22.7,102,102,73,28,122,Unhealthy for Sensitive Groups,13.6,0,waste_burning
2026-03-04T13:17:36.990179+00:00,N5_Tokha,Tokha - Rural Rim,rural,12.3,21.9,72.7,22.0,0.88,448.8,11.9,19.4,64.2,3.41,160.9,911.3,0.0,19.4,75,75,60,10,75,Moderate,10.0,0,none
2026-03-04T13:17:52.816645+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,300.4,503.3,550.6,479.7,17.91,570.8,54.6,20.6,59.4,3.28,73.2,910.1,0.0,20.6,500,500,441,217,500,Hazardous,71.8,1,waste_burning
2026-03-04T13:17:53.680743+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,53.9,92.3,195.8,151.1,2.79,549.3,28.9,20.7,53.5,0.46,359.5,909.4,0.0,20.7,177,177,121,32,226,Unhealthy,23.2,0,brick_kiln
2026-03-04T13:17:54.501865+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,43.2,70.3,101.9,70.3,2.27,520.0,26.9,22.5,57.3,3.03,305.7,911.2,0.0,22.5,161,161,74,26,161,Unhealthy,19.6,0,none
2026-03-04T13:17:55.350902+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,28.4,44.9,86.7,44.4,1.59,497.2,21.1,23.2,62.2,2.28,140.8,911.6,0.0,23.2,124,124,67,18,123,Unhealthy for Sensitive Groups,15.4,0,waste_burning
2026-03-04T13:17:56.143099+00:00,N5_Tokha,Tokha - Rural Rim,rural,9.6,17.3,69.4,19.9,1.33,439.7,15.4,19.2,67.1,2.32,329.6,911.1,0.0,19.2,66,66,58,15,71,Moderate,9.7,0,none
2026-03-04T13:18:11.950812+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,325.1,543.0,599.0,511.4,18.32,561.1,57.0,21.1,53.1,2.2,246.0,907.6,0.0,21.1,500,500,494,220,500,Hazardous,74.3,1,waste_burning
2026-03-04T13:18:12.771618+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,73.6,124.0,159.7,137.5,2.99,515.4,37.1,20.6,50.7,1.58,330.9,911.6,0.0,20.6,199,199,103,34,213,Unhealthy,25.1,0,brick_kiln
2026-03-04T13:18:14.101418+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,46.5,81.0,115.2,74.3,2.96,509.4,31.0,21.7,58.3,1.53,184.6,910.6,0.0,21.7,169,169,81,34,164,Unhealthy,21.2,0,none
2026-03-04T13:18:14.981859+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,104.7,186.1,390.4,115.3,8.6,470.1,18.6,23.4,61.5,2.0,42.9,909.3,0.0,23.4,261,261,252,92,193,Very Unhealthy,36.5,1,waste_burning
2026-03-04T13:18:15.903383+00:00,N5_Tokha,Tokha - Rural Rim,rural,10.9,17.6,58.6,18.8,0.91,444.7,17.1,19.2,60.0,3.99,132.6,908.2,0.0,19.2,67,67,53,10,69,Moderate,9.6,0,none
2026-03-04T13:18:31.829942+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,356.3,533.7,583.3,522.6,17.85,547.6,57.0,21.9,53.8,2.49,289.7,907.3,0.0,21.9,500,500,477,217,500,Hazardous,73.5,1,waste_burning
2026-03-04T13:18:32.667099+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,44.0,74.8,147.9,106.1,2.62,519.4,22.7,19.7,55.7,3.77,243.9,908.9,0.0,19.7,165,165,97,30,186,Unhealthy,20.5,0,brick_kiln
2026-03-04T13:18:33.454243+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,55.2,84.0,131.2,78.0,2.33,496.2,30.7,21.6,61.2,1.68,194.5,907.5,0.0,21.6,171,171,89,26,167,Unhealthy,21.4,0,none
2026-03-04T13:18:34.334973+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,122.7,218.7,450.3,167.0,8.64,475.3,20.5,23.0,57.2,0.0,88.4,909.2,0.0,23.0,329,293,329,92,242,Hazardous,42.3,1,waste_burning
2026-03-04T13:18:35.124411+00:00,N5_Tokha,Tokha - Rural Rim,rural,15.8,23.8,68.8,21.1,1.03,475.0,20.3,19.0,63.4,1.63,234.0,909.0,0.0,19.0,78,78,58,12,73,Moderate,11.1,0,none
2026-03-04T13:18:50.975356+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,231.9,397.7,441.9,460.2,17.84,589.4,54.3,21.1,72.8,1.36,6.4,909.9,5.15,21.1,500,500,320,217,500,Hazardous,66.9,1,waste_burning
2026-03-04T13:18:51.771511+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,58.2,91.9,150.0,99.0,3.61,528.9,42.0,20.3,52.1,2.41,177.7,910.2,0.0,20.3,177,177,98,41,181,Unhealthy,23.9,0,brick_kiln
2026-03-04T13:18:53.687792+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,37.3,64.0,93.3,72.7,2.39,494.8,21.2,22.6,58.7,3.74,191.9,909.9,0.0,22.6,157,157,70,27,163,Unhealthy,18.6,0,none
2026-03-04T13:18:54.508007+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,120.1,198.4,411.1,182.7,9.04,479.4,35.7,22.5,64.8,1.79,141.8,911.4,0.0,22.5,281,273,281,96,258,Very Unhealthy,40.5,1,waste_burning
2026-03-04T13:18:55.326898+00:00,N5_Tokha,Tokha - Rural Rim,rural,13.9,20.9,81.7,21.0,0.8,449.2,17.8,19.5,64.4,1.9,334.9,911.2,0.0,19.5,73,73,64,9,73,Moderate,10.5,0,none
2026-03-04T13:19:11.120731+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,82.9,122.0,159.2,291.1,3.72,534.7,34.9,20.6,58.7,1.33,141.0,907.3,0.0,20.6,198,198,103,42,432,Unhealthy,25.1,0,waste_burning
2026-03-04T13:19:12.019452+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,236.2,399.2,664.3,249.1,15.06,527.1,46.5,20.9,48.8,2.89,159.2,911.1,0.0,20.9,500,500,500,194,348,Hazardous,72.4,1,waste_burning
2026-03-04T13:19:13.352661+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,48.0,74.3,97.0,73.3,2.63,482.2,16.0,22.0,55.7,2.85,91.6,911.8,0.0,22.0,164,164,72,30,163,Unhealthy,18.8,0,none
2026-03-04T13:19:14.142093+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,127.8,213.3,424.7,198.0,8.26,471.8,26.3,22.9,64.0,0.8,205.6,909.2,0.0,22.9,500,288,500,89,273,Hazardous,49.2,1,waste_burning
2026-03-04T13:19:14.988049+00:00,N5_Tokha,Tokha - Rural Rim,rural,11.0,18.9,60.6,20.0,1.17,452.7,7.2,18.8,61.6,2.56,7.2,910.5,0.0,18.8,69,69,54,13,71,Moderate,8.9,0,none
2026-03-04T13:19:30.786260+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,76.1,130.2,133.7,210.6,3.22,523.1,37.8,21.5,53.5,0.95,281.2,911.1,0.0,21.5,206,206,90,37,285,Very Unhealthy,25.3,0,waste_burning
2026-03-04T13:19:31.626721+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,261.4,411.1,627.8,330.1,15.17,547.9,39.9,20.6,54.4,2.67,137.9,908.5,0.0,20.6,500,500,500,196,500,Hazardous,71.8,1,waste_burning
2026-03-04T13:19:32.460381+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,54.4,81.0,113.7,75.4,2.64,506.9,12.3,22.7,59.4,3.97,33.0,907.9,0.0,22.7,169,169,80,30,165,Unhealthy,19.2,0,none
2026-03-04T13:19:33.318137+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,102.0,161.0,355.1,179.5,8.78,480.9,32.1,23.2,61.1,3.67,216.4,910.9,0.0,23.2,236,236,201,94,255,Very Unhealthy,33.9,1,waste_burning
2026-03-04T13:19:34.137585+00:00,N5_Tokha,Tokha - Rural Rim,rural,15.0,23.1,62.7,21.2,1.19,460.8,13.7,19.4,88.2,0.99,203.4,912.5,2.82,19.4,77,77,55,14,74,Moderate,10.3,0,none
2026-03-04T13:19:49.936854+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,79.6,137.5,146.4,174.1,3.68,560.9,30.5,21.4,56.4,0.0,231.8,909.5,0.0,21.4,213,213,96,42,249,Very Unhealthy,25.6,0,waste_burning
2026-03-04T13:19:50.828525+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,223.0,387.6,601.6,358.8,15.21,531.5,48.1,20.7,50.5,3.45,173.8,909.7,0.0,20.7,500,500,497,197,500,Hazardous,72.6,1,waste_burning
2026-03-04T13:19:51.643754+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,46.5,81.2,97.6,76.9,2.01,488.1,24.1,21.0,60.6,2.32,80.3,910.3,0.0,21.0,169,169,72,23,166,Unhealthy,19.7,0,none
2026-03-04T13:19:52.470518+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,104.0,170.3,333.5,174.9,8.65,491.1,28.2,22.1,59.8,3.9,162.3,908.4,0.0,22.1,245,245,190,92,250,Very Unhealthy,33.7,1,waste_burning
2026-03-04T13:19:53.288692+00:00,N5_Tokha,Tokha - Rural Rim,rural,18.8,33.3,95.7,27.3,1.06,447.7,15.6,19.6,67.6,1.46,334.5,909.8,0.0,19.6,96,96,71,12,85,Moderate,12.6,0,none
2026-03-04T13:20:09.098131+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,86.6,130.6,146.3,152.3,3.45,572.1,34.6,20.9,75.8,0.0,312.9,910.2,2.93,20.9,206,206,96,39,228,Very Unhealthy,25.3,0,waste_burning
2026-03-04T13:20:09.925554+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,269.7,486.5,738.2,422.6,14.94,544.4,52.1,20.5,48.9,0.71,323.7,909.1,0.0,20.5,500,500,500,192,500,Hazardous,72.9,1,waste_burning
2026-03-04T13:20:12.469561+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,56.9,84.3,110.1,78.7,2.32,508.4,24.9,22.9,59.1,2.7,178.1,911.3,0.0,22.9,171,171,78,26,167,Unhealthy,20.3,0,none
2026-03-04T13:20:13.257440+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,78.2,127.1,280.5,151.0,8.5,473.4,31.0,22.8,58.0,5.75,233.0,908.7,0.0,22.8,203,203,164,91,226,Very Unhealthy,29.5,1,waste_burning
2026-03-04T13:20:14.073096+00:00,N5_Tokha,Tokha - Rural Rim,rural,11.2,19.8,64.0,23.6,1.32,465.6,12.0,18.8,59.7,4.67,10.1,908.8,0.0,18.8,71,71,55,15,78,Moderate,9.7,0,none
2026-03-04T13:20:29.898026+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,83.6,125.0,133.1,138.7,3.57,560.7,42.0,20.8,50.2,2.09,302.1,909.2,0.0,20.8,200,200,90,41,214,Unhealthy,25.4,0,waste_burning
2026-03-04T13:20:30.796576+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,268.6,400.3,655.5,411.5,14.75,528.7,44.9,21.5,51.0,2.46,168.3,910.2,0.0,21.5,500,500,500,189,500,Hazardous,72.0,1,waste_burning
2026-03-04T13:20:32.105643+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,38.6,56.9,76.7,72.3,2.33,503.8,18.7,22.8,57.1,4.56,271.0,910.2,0.0,22.8,152,152,62,26,163,Unhealthy,17.6,0,none
2026-03-04T13:20:32.895765+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,114.1,188.9,395.9,170.0,8.26,495.8,24.3,22.5,59.3,2.03,209.6,908.6,0.0,22.5,264,264,260,89,245,Very Unhealthy,37.5,1,waste_burning
2026-03-04T13:20:33.735001+00:00,N5_Tokha,Tokha - Rural Rim,rural,13.7,24.5,66.9,24.0,1.33,479.8,8.4,19.3,62.3,0.77,21.0,910.6,0.0,19.3,80,80,57,15,79,Moderate,10.1,0,none
2026-03-04T13:20:49.531279+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,102.3,159.4,137.1,149.0,3.25,565.9,36.1,20.0,49.1,0.2,297.5,912.0,0.0,20.0,235,235,92,37,224,Very Unhealthy,27.6,0,waste_burning
2026-03-04T13:20:50.427308+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,254.1,413.8,622.5,412.6,14.9,498.7,40.2,20.1,53.7,2.68,9.6,909.3,0.0,20.1,500,500,500,192,500,Hazardous,71.7,1,waste_burning
2026-03-04T13:20:51.763263+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,50.8,84.9,115.3,76.4,1.83,503.2,29.9,22.0,61.8,2.38,260.6,908.3,0.0,22.0,172,172,81,21,166,Unhealthy,20.8,0,none
2026-03-04T13:20:52.576906+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,122.8,201.2,399.5,185.6,9.07,484.2,26.0,23.9,59.5,1.3,85.9,910.6,0.0,23.9,276,276,265,97,261,Very Unhealthy,39.2,1,waste_burning
2026-03-04T13:20:53.365295+00:00,N5_Tokha,Tokha - Rural Rim,rural,11.4,20.6,73.2,22.4,1.21,446.9,17.0,20.3,61.0,1.83,327.8,910.9,0.0,20.3,72,72,60,14,76,Moderate,10.4,0,none
2026-03-04T13:21:09.220278+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,56.3,101.8,125.3,125.4,3.79,551.5,45.5,21.5,53.6,2.94,102.2,908.2,0.0,21.5,183,183,86,43,200,Unhealthy,24.4,0,waste_burning
2026-03-04T13:21:10.008434+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,250.5,390.4,606.6,401.5,15.2,521.0,38.4,21.3,53.1,3.29,191.3,909.3,0.0,21.3,500,500,500,197,500,Hazardous,71.7,1,waste_burning
2026-03-04T13:21:11.269045+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,48.7,75.0,101.9,76.0,2.13,497.5,23.9,22.0,56.9,3.51,240.8,908.9,0.0,22.0,165,165,74,24,165,Unhealthy,19.5,0,none
2026-03-04T13:21:12.061513+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,111.4,170.1,326.4,177.9,8.24,461.5,23.9,22.5,84.3,1.47,299.0,907.9,3.33,22.5,245,245,186,88,253,Very Unhealthy,33.0,1,waste_burning
2026-03-04T13:21:12.895974+00:00,N5_Tokha,Tokha - Rural Rim,rural,10.2,18.2,90.2,20.4,0.79,447.7,11.6,19.5,60.7,1.84,41.3,908.6,0.0,19.5,68,68,68,9,72,Moderate,9.7,0,none
2026-03-04T13:21:28.689819+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,86.8,134.0,148.4,129.6,3.49,567.6,30.4,20.8,53.6,0.42,173.4,908.8,0.0,20.8,209,209,97,40,205,Very Unhealthy,25.2,0,waste_burning
2026-03-04T13:21:29.546274+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,42.3,76.0,173.8,238.8,3.71,544.5,25.4,20.2,56.6,4.42,343.3,911.0,0.0,20.2,165,165,110,42,327,Unhealthy,21.8,0,waste_burning
2026-03-04T13:21:31.291457+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,53.9,86.5,113.3,79.6,2.79,483.9,18.6,21.0,53.6,1.77,117.2,911.5,0.0,21.0,173,173,80,32,168,Unhealthy,20.2,0,none
2026-03-04T13:21:32.090143+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,18.0,27.7,39.2,102.8,2.33,479.4,18.4,21.6,83.0,1.8,296.5,914.6,7.73,21.6,86,86,36,26,184,Moderate,11.2,0,waste_burning
2026-03-04T13:21:32.922692+00:00,N5_Tokha,Tokha - Rural Rim,rural,9.4,16.7,64.2,18.5,1.3,453.0,17.4,19.7,63.5,2.51,305.0,909.1,0.0,19.7,65,65,56,15,69,Moderate,9.8,0,none
2026-03-04T13:21:48.722213+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,63.0,103.1,123.5,116.3,3.48,553.3,33.9,21.9,53.9,3.34,326.9,909.9,0.0,21.9,184,184,85,40,194,Unhealthy,23.1,0,waste_burning
2026-03-04T13:21:49.615244+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,57.1,85.6,145.2,162.2,3.56,502.0,20.8,20.7,41.8,2.97,234.7,909.2,0.0,20.7,172,172,96,40,237,Unhealthy,21.3,0,waste_burning
2026-03-04T13:21:50.434510+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,61.3,94.5,135.6,85.9,2.15,511.6,20.4,21.9,58.7,0.0,239.5,910.8,0.0,21.9,178,178,91,24,172,Unhealthy,20.9,0,none
2026-03-04T13:21:51.255469+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,27.3,44.9,117.1,73.8,1.54,485.4,17.3,22.7,61.7,1.7,7.4,911.2,0.0,22.7,124,124,82,18,164,Unhealthy for Sensitive Groups,15.7,0,waste_burning
2026-03-04T13:21:52.073337+00:00,N5_Tokha,Tokha - Rural Rim,rural,11.5,19.6,80.3,19.0,1.49,467.2,5.0,20.0,62.1,1.78,301.0,909.7,0.0,20.0,71,71,64,17,69,Moderate,9.4,0,none
2026-03-04T13:22:07.881712+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,72.1,118.2,144.4,117.2,3.66,533.5,44.4,21.4,55.1,2.69,222.8,912.4,0.0,21.4,195,195,95,42,194,Unhealthy,25.5,0,waste_burning
2026-03-04T13:22:08.767632+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,59.7,98.4,184.0,130.3,2.89,516.7,32.0,20.5,55.6,1.22,266.2,909.5,0.0,20.5,181,181,115,33,206,Unhealthy,23.6,0,waste_burning
2026-03-04T13:22:10.462081+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,37.5,65.2,95.2,77.7,2.37,510.4,25.0,22.6,57.9,3.38,226.2,911.4,0.0,22.6,158,158,71,27,167,Unhealthy,19.1,0,none
2026-03-04T13:22:11.259768+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,29.1,43.5,112.7,58.7,1.89,476.8,27.2,23.3,61.2,0.3,119.8,911.1,0.0,23.3,121,121,80,21,153,Unhealthy for Sensitive Groups,16.4,0,waste_burning
2026-03-04T13:22:12.143752+00:00,N5_Tokha,Tokha - Rural Rim,rural,10.4,17.1,76.7,18.1,1.41,453.2,7.2,18.5,61.6,0.77,180.6,911.9,0.0,18.5,66,66,62,16,68,Moderate,9.1,0,none
2026-03-04T13:22:27.968285+00:00,KTM-AQ-Node-01,Kathmandu - Ratna Park,urban_core,63.9,115.7,124.4,116.4,4.21,562.8,41.1,21.7,54.6,3.68,159.6,908.4,0.0,21.7,193,193,85,48,194,Unhealthy,24.9,0,waste_burning
2026-03-04T13:22:28.835760+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,55.6,94.8,142.6,112.5,2.8,509.7,32.6,21.0,53.4,3.17,323.1,909.5,0.0,21.0,179,179,94,32,191,Unhealthy,22.6,0,waste_burning
